"distid","distname","regcommand","fraudchi2_total","est_fraud_share","fraudchi2_k","fraudchi2_a","v.elday.pc","v.elday.pc.2","v.2months.pc","v.2months.pc.2","v.elday.pc.lag","numclosedstations","electrified","pce_1000_07","distkabul","elevation"
406,"Chaki Wardak",4,0,0.469512194395065,0,1,0.0329688444420023,0.00108694470384095,0.197813066652014,0.0391300093382741,0.0931101597139184,31,0.625,1.52696204185486,77.7628774205112,2719.57666015625
407,"Saydabad",4,1,0.496685802936554,1,0,0.160656088865768,0.0258103788896456,0.918034793518674,0.842787882110875,0.100697445627498,17,0.409090906381607,1.3526439666748,81.6846455447501,2492.0341796875
408,"Nirkh",4,0,0.231390401721001,0,0,0.288613103034878,0.083297523243421,0.666030237772795,0.443596277627686,0.0512753293803561,29,0.833333313465118,1.27730000019073,43.6254040502358,2617.17919921875
409,"Jaghatu",4,0,0.230769202113152,1,0,0.0162816066689461,0.00026509071572227,0.195379280027353,0.0381730630640069,0.0523707902339787,21,0.229166701436043,1.7392840385437,107.564770011546,2774.43505859375
501,"Puli Alam",4,0,0,0,0,0.0267126123599257,0.000713563659091658,0.247091664329313,0.0610542905810299,0.0947906762822723,21,0.375,1.95595502853394,63.0771320039476,2281.8916015625
502,"Charkh",4,0,0.126693293452263,0,0,0.168928430654879,0.0285368146835203,1.15434427614167,1.33251070786105,0.0821276099027294,15,0.375,1.13160800933838,82.8460434460607,2201.69995117188
503,"Baraki Barak",4,0,0.0240196008235216,0,1,0.0762319629730466,0.00581131217872394,0.392050095289954,0.153703277216862,0.118765710626858,57,0.512499988079071,2.61547708511353,71.8401126120921,2108.06591796875
504,"Khoshi",4,0,0.0423875004053116,0,0,0.0294906956855112,0.00086970113201543,0.0884720870565337,0.00782731018813887,0.0190252493817865,11,0,4.11447381973267,60.0223390851476,2687.8466796875
505,"Mohammad Agha",4,0,0,0,1,0.0172099266857123,0.000296181576527593,0.0688397067428493,0.00473890522444149,0.0734944815815496,17,0.291666686534882,1.17306101322174,35.8995095449977,2311.90942382812
506,"Azra",4,0,0.223232299089432,0,0,0.0259403372243839,0.000672901095314758,0.0518806744487678,0.00269160438125903,0.0232815723453449,10,0,1.13423299789429,63.2060547099105,3013.67993164062
507,"Kharwar",4,0,0,1,0,0.0649097754121771,0.00421327894405927,0.346185468864944,0.119844378853241,0.0904223437808535,25,0.166666701436043,1.04082894325256,96.5295544421071,2714.51245117188
601,"Ghazni",4,0,0.00518799992278218,0,0,0.0272570173191088,0.000742944993134197,0.163542103914653,0.0267460197528311,0.0572424728881453,50,1,6.12480401992798,129.655089072464,2237.88598632812
602,"Bahrami Shahid (Jaghatu)",4,0,0.174805194139481,0,0,0,0,0.0687757909215956,0.00473010941689103,0.0273103940136585,38,NA,NA,152.471776499335,3077.0078125
603,"Khwaja Umari",4,0,0.0545454993844032,0,0,0.0349931763306155,0.00122452238970555,0.0699863526612311,0.0048980895588222,0.0840718544358993,6,0.708333313465118,5.99606418609619,117.433022681549,2438.51440429688
604,"Nawur",4,0,0.225530400872231,0,0,0,0,0.0153040923142848,0.000234215241564152,0.0116964783321269,28,0.550000011920929,4.43547487258911,151.819467748531,3271.53979492188
605,"Ajristan",4,1,0.748871207237244,1,1,0.024918392265331,0.00062092627308891,0.149510353591986,0.0223533458312008,0.00170092326114615,20,1,11.5021200180054,220.304711921999,3120.8525390625
606,"Malistan",4,0,0.0680530965328217,0,1,0,0,0.0164716152889533,0.00027131411022728,0.00702478636644159,7,0.722222208976746,8.33936214447021,224.869900744623,3209.7939453125
607,"Jaghuri",4,0,0.190639197826385,0,1,0,0,0,0,0.0136755852825845,10,0.890625,8.24740409851074,220.034566708521,2901.5302734375
608,"Muqur",4,1,0.209705203771591,1,0,0.0384378843788438,0.00147747095552136,0.0960947109471095,0.00923419347200852,0.043714517307573,34,0,3.65044903755188,217.990187199197,2258.75927734375
609,"Gelan",4,1,0.939024388790131,1,NA,0.0106625722389269,0.000113690446750335,0.351864883884588,0.123808896511115,0.0342871070825042,57,0.4375,4.82080221176147,245.969850350132,2127.79858398438
611,"Ab Band",4,0,0.664646506309509,0,0,0.0316165544278984,0.000999606513892265,0.126466217711594,0.0159937042222762,0.0521884130274258,31,0.625,3.87377595901489,209.851696227325,2074.63989257812
612,"Giro",4,1,0.870083570480347,1,NA,0.0462107208872458,0.00213543072491894,0.277264325323475,0.0768755060970818,0.0172710386836476,63,0,1.80320799350739,180.156587552605,2175.66674804688
613,"Qarabagh",4,1,0.492354899644852,1,0,0.0329530550777363,0.00108590383895632,0.151584053357587,0.0229777252323157,0.0197157810577724,86,0.761363625526428,6.71768093109131,181.53419886596,2435.53002929688
614,"Andar",4,1,0.591243982315063,1,0,0.0414610887681911,0.00171902188184382,0.389734234420996,0.15189277347972,0.0202145609659664,63,0.737500011920929,4.43610811233521,151.737374932324,2107.1630859375
615,"Dih Yak",4,1,0.271739095449448,1,0,0,0,0.145209537362414,0.0210858097410063,0.0540110893383009,21,0.90625,4.76993799209595,126.852752498687,2279.0185546875
616,"Zana Khan",4,1,0.570052027702332,1,NA,0.196637498771016,0.0386663059229212,0.196637498771016,0.0386663059229212,0.0575632115855339,12,0,6.51454877853394,105.540300841812,2707.22583007812
617,"Rashidan",4,0,0.699999988079071,0,0,0.0332358415315076,0.00110462116230748,0.232650890720553,0.0541264369530667,0.0243275712917221,11,0.5,5.70398378372192,132.146886376988,2886.38720703125
618,"Waghaz",4,0,0.408508986234665,1,1,0,0,0.0707630616818021,0.00500741089858253,0.034406846924817,17,0.541666686534882,5.50680208206177,152.623137818109,2451.74658203125
619,"Wali Muhammadi Shahid",4,1,0.939024388790131,1,NA,0.0703630734590487,0.00495096210660348,0.351815367295243,0.123774052665087,0.0190972070362464,17,1,9.34370136260986,133.929432854424,2549.65991210938
701,"Gardiz",4,0,0.0799029022455215,0,1,0.0470761032284792,0.00221615949517843,0.188304412913917,0.0354585519228548,0.0188546915755389,19,0.318181812763214,1.90991795063019,103.835490095146,2616.70043945312
702,"Zurmat",4,0,0.105594396591187,0,0,0.0329456725859058,0.00108541734213771,0.276743649721609,0.0765870476612367,0.0292895492752577,18,0.0500000007450581,2.1195080280304,123.943642498194,2450.50317382812
703,"Shawak",4,0,0.337193995714188,0,0,0,0,0.444562994576331,0.197636256146675,0.0354304160202292,3,NA,NA,121.595626334377,2771.85131835938
704,"Zadran",4,1,0.654555320739746,1,0,0.0262694722463026,0.000690085172099261,0.420311555940841,0.176661804057411,0.0248833225261463,40,0,2.00422596931458,130.914967890361,2522.908203125
705,"Ahmad Abad",4,0,0.0211094003170729,0,1,0,0,0.0504897505806321,0.00254921491369444,0.0262498188956106,3,0.25,2.66020607948303,85.9256917531014,2871.634765625
706,"Jani Khail",4,0,0.467184007167816,1,0,0.145652279458174,0.0212145865113619,0.242753799096956,0.0589294069760052,0.0421954019218631,38,0,0.815771818161011,113.088920377146,2217.16577148438
707,"Dand Patan",4,1,0.494919806718826,0,1,0,0,0.283906554185594,0.0806029315095375,0.0705873056491125,7,0.0625,1.71266603469849,107.226023625939,2091.94775390625
708,"Chamkani",4,1,0.383850693702698,0,0,0.0478904267037019,0.00229349296986265,0.0478904267037019,0.00229349296986265,0.0499679453894803,4,0.208333298563957,2.35862708091736,101.556576725897,2250.16235351562
709,"Laja Ahmad Khail",4,1,0.562765717506409,1,0,0.0289561314608368,0.000838457549177265,0.173736788765021,0.0301844717703815,0.0364676794667978,3,0.03125,1.4678510427475,90.6753760423635,2590.24682617188
710,"Sayed Karam",4,1,0.380877703428268,1,1,0,0,0.14659317462179,0.0214895588456945,0.019008058672329,24,0.25,1.89633595943451,95.7054259705771,2758.19995117188
711,"Ali Khail (Jaji)",4,0,0.260420888662338,1,1,0.0252633706389106,0.000638237896038972,0.0631584265972766,0.00398898685024358,0.0188967987249191,18,0.125,1.75325500965118,77.4036219461125,2874.17236328125
801,"Jalalabad",4,0,0.00195809989236295,0,1,0.00821119185449768,6.74236716713691e-05,0.0164223837089954,0.000269694686685476,0.0028299911138279,3,0.896551728248596,5.78811120986938,118.355283327871,574.080017089844
802,"Surkh Rod",4,0,0.0189347993582487,1,1,0.0056599822276558,3.20353988173796e-05,0.0169799466829674,0.000288318589356416,0.0115834566177478,2,0.465909093618393,8.16014194488525,102.78205924718,882.930908203125
803,"Hesarak",4,0,0.101931199431419,0,0,0,0,0.0269309490466444,0.000725276016552957,0.0388097400313996,3,0.25,3.60437393188477,62.0668370796707,2174.64111328125
804,"Shirzad",4,0,0.0460228994488716,0,0,0,0,0.0471172119175135,0.00222003165887987,0.0152952648188972,4,0.1875,4.14347219467163,83.6835103391849,2359.82275390625
805,"Khogayani",4,0,0.0720918029546738,0,1,0.00997735141229409,9.95475412044069e-05,0.0748301355922057,0.00559954919274789,0.0134337449161011,15,0.384615391492844,5.75872707366943,94.2297884054836,1837.09826660156
806,"Chaparhar",4,0,0.0514445006847382,0,1,0.0130922611644257,0.00017140730239753,0.0916458281509799,0.00839895781747895,0.00847518018115889,3,0.392857104539871,3.98073410987854,113.846140734921,871.504638671875
807,"Pachier Agam",4,0,0.0864783003926277,1,0,0.0352137474470033,0.00124000800926133,0.123248116064512,0.0151900981134513,0.00768987085890659,3,0.224999994039536,11.2554702758789,113.731927113757,2222.22802734375
808,"Deh Bala",4,0,0.128498703241348,0,1,0,0,0,0,0.00966120172228581,12,0.5,5.10330486297607,127.349785027552,1823.83630371094
809,"Rodat",4,0,0.0121457995846868,0,1,0,0,0.0972604960285297,0.00945960408771565,0.00813059505017749,0,0.270833313465118,4.51538276672363,131.822732664961,720.1923828125
810,"Acheen",4,0,0.0827487036585808,0,1,0,0,0.00877608691836484,7.70197015986945e-05,0.00178942094338272,16,0.0681817978620529,4.5263500213623,147.201716901931,1748.84765625
811,"Nazyan",4,0,0.119194500148296,0,1,0,0,0,0,0,4,0,4.78659105300903,161.672559622989,1452.75549316406
812,"Dur Baba",4,0,0.130982592701912,0,0,0,0,0,0,0,2,0,4.56652021408081,172.391045350164,1264.92504882812
813,"Shinwar",4,0,0.0514247007668018,0,1,0,0,0.0493754011751345,0.00243793024120548,0.00178942094338272,0,0.125,5.5321249961853,157.465447321533,653.111999511719
814,"Muhmand Dara",4,0,0.0737404003739357,0,0,0,0,0.0370349795381738,0.00137158970939295,0.0022367761792284,2,0.0500000007450581,4.64141082763672,172.863466872806,573.380004882812
815,"Lal Por",4,0,0.128611207008362,1,0,0,0,0.0387942739651627,0.0015049956924841,0.0146073013956055,1,0,7.96456909179688,171.612198467019,791.30517578125
816,"Goshta",4,0,0.0454007983207703,0,1,0.0348747994699031,0.00121625163806595,0.0348747994699031,0.00121625163806595,0.00178942094338272,8,0.541666686534882,4.80897617340088,156.164146116103,895.180725097656
817,"Bati Kot",4,0,0.044089000672102,0,1,0.00894710471691361,8.00506828154177e-05,0.0178942094338272,0.000320202731261671,0.00498211420998615,7,0.28125,5.60694694519043,148.783223044938,503.760009765625
818,"Kama",4,0,0.00707070017233491,0,1,0,0,0,0,0.00697495989398061,2,0.229166701436043,3.5227210521698,136.832068539811,731.872009277344
819,"Kuz Kunar",4,0,0.0119880000129342,0,0,0,0,0,0,0.00443941310958692,2,0,4.64276218414307,131.95362911507,853.362487792969
820,"Dara-I-Nur",4,0,0.0767533034086227,0,0,0,0,0,0,0.00950300977860635,7,0.625,3.22865390777588,131.314644053844,1919.59997558594
821,"Bihsud",4,0,0.0179930999875069,0,1,0,0,0.03044093697204,0.000926650643735712,0.00765713055772867,2,0.416666686534882,4.39166021347046,123.313001269503,639.905029296875
822,"Kot",4,0,0.0864837020635605,0,1,0,0,0.0554385186827808,0.00307342935374104,0.0022367761792284,1,0.0500000007450581,3.92215204238892,138.063184562257,964.236389160156
901,"Mihtarlam",4,0,0.0278887003660202,0,1,0,0,0.0330332810306384,0.00109119765564913,0.0473387085461892,6,0.488636404275894,2.83213996887207,86.0540224924147,1110.18737792969
902,"Qarghayi",4,0,0.138102099299431,0,0,0.0266364786575215,0.000709501995272597,0.0599320769794233,0.00359185385106752,0.0131351294969125,9,0.015625,2.74195194244385,90.5935943982487,1088.69018554688
903,"Alingar",4,0,0.0805483981966972,0,0,0,0,0.0796160232933737,0.00633871116505102,0.0179424287646674,5,0.527777791023254,3.18307304382324,118.919900180153,1932.36767578125
904,"Daulatshahi",4,0,0.0724485963582993,0,0,0.0215072264280798,0.000462560788628696,0.193565037852719,0.0374674238789243,0.0216088615493284,4,0.59375,4.82922410964966,94.4349477913555,3019.896484375
905,"Alishing",4,0,0.311557501554489,1,1,0.0601395236949723,0.00361676231025814,0.260604602678213,0.0679147589370695,0.0348759775939424,13,0.696428596973419,3.27445507049561,90.028782911712,1914.16516113281
1001,"Asadabad",4,0,0.0534388981759548,0,0,0.0180554301706238,0.000325998558646273,0.0541662905118714,0.00293398702781645,0.142706232947904,1,0.166666701436043,5.63535118103027,183.363868786006,1112.47998046875
1002,"Marawara",4,0,0.236504897475243,0,0,0.0363834818992178,0.00132375775511071,0.109150445697653,0.0119138197959964,0.1422471908937,5,NA,NA,192.075565557173,1550.53332519531
1003,"Bar Kunar",4,0,0.254451990127563,0,0,0,0,0.15470297029703,0.0239330090187237,0.115785248594754,7,0.166666701436043,4.02991676330566,210.298666427689,1863.083984375
1004,"Dangam",4,0,0.320352286100388,0,0,0.13728720483251,0.0188477766107235,0.686436024162548,0.471194415268086,0.0650904640178966,8,0.5625,1.96815204620361,213.897451239996,1978.28735351562
1005,"Nari",4,0,0.217723101377487,0,0,0.151898734177215,0.0230732254446403,1.72151898734177,2.96362762377824,0.111492980527011,7,0.375,2.81701493263245,231.402363833809,2094.205078125
1006,"Ghaziabad",4,0,0.0860586017370224,0,1,0.130582397492818,0.0170517625349723,1.13171411160442,1.28077683040459,0.074674742367281,9,0.375,2.26557397842407,212.260974752006,2433.31616210938
1007,"Shaygal wa shital",4,0,0.148286998271942,0,0,0.0433726578764747,0.00188118745126972,0.433726578764747,0.188118745126972,0.0717532173705328,0,0.474999994039536,4.71364116668701,196.172346970547,2005.74084472656
1008,"Wata Pur",4,0,0.365554511547089,0,0,0.17996400719856,0.0323870438869635,1.37972405518896,1.90363846846707,0.084405334183114,12,0.5,2.7102689743042,182.493923943849,2292.16528320312
1009,"Chapa Dara",4,0,0.270965307950974,0,1,0.0208785702355103,0.000435914695079135,0.0835142809420411,0.00697463512126617,0.0435785684138586,19,1,3.41911005973816,148.244042355598,2626.88330078125
1010,"Dara-I-Pech",4,0,0.0877994000911713,0,0,0.272101049737208,0.0740389812680904,2.64940495796755,7.01934663130303,0.0537148399541896,13,0.65625,4.7802300453186,166.460709896797,1938.65026855469
1011,"Narang",4,1,0.0218359995633364,0,0,0.088497533131264,0.00783181337031916,0.597358348636032,0.356836996685167,0.144730483483366,3,NA,NA,170.634426036427,1507.29602050781
1012,"Chawkay",4,1,0.0454020984470844,0,1,0.0329489291598023,0.00108563193277767,0.494233937397035,0.244267184874976,0.0762954306207964,0,0.25,4.87833023071289,157.005511615136,1627.5546875
1013,"Nurgal",4,1,0.0997963026165962,0,1,0,0,0.0265329406458118,0.000703996939314171,0.0107654998790625,2,0.3125,2.91641592979431,144.337125979236,1616.42590332031
1014,"Khas Kunar",4,0,0,0,1,0,0,0.130641157770972,0.0170671121037399,0.0745192494849959,2,0,2.97898292541504,162.519422172455,1223.09143066406
1015,"Sarkani",4,0,0,0,0,0.365313484634002,0.133453942055437,1.55258230969451,2.41051182837633,0.0357341113002764,3,0.0416667014360428,2.75334191322327,180.213677415525,1334.21447753906
1101,"Fayzabad",3,0,0.0101448995992541,0,0,0.00923727795893106,8.53273040905536e-05,0.0369491118357242,0.00136523686544886,0,9,0.375,3.81375503540039,325.273253161684,2036.74133300781
1102,"Kishim",3,0,0.023658299818635,0,0,0,0,0.0360272726453926,0.00129796437426545,0.00995619275189168,0,0.640625,3.74710607528687,263.579985377202,1671.20251464844
1103,"Jurm",3,1,0.0120689999312162,0,0,0,0,0,0,0.0071115662513512,0,0.145833298563957,3.53002190589905,290.780659739636,2866.04638671875
1104,"Kuran Wa Munjan",3,0,0,0,0,0,0,0,0,0.115546218487395,7,1,3.01828098297119,212.823504996361,4330.80419921875
1105,"Zebak",3,0,0,0,0,0,0,0.0710631040363843,0.00504996475528598,0,2,NA,NA,288.865035254208,4158.203125
1106,"Wakhan",3,0,0,0,0,0,0,0,0,0,5,0,2.3573260307312,470.100275618187,4558.58251953125
1107,"Ishkashiem",3,0,0,0,1,0,0,0,0,0,0,0.875,3.3808810710907,331.08930479326,3783.61181640625
1108,"Baharak",3,0,0,0,0,0,0,0.0172476241397747,0.000297480538466941,0,0,0,3.42428088188171,319.38968231653,2196.7509765625
1109,"Shighnan",3,0,0,0,1,0,0,0,0,0,0,0.75,1.92780101299286,388.892348239589,3452.64575195312
1110,"Darwaz",3,1,0.144117593765259,0,0,0,0,0,0,0,2,NA,NA,439.280339595015,3320.7783203125
1111,"Khwahan",3,0,0,0,1,0,0,0,0,0,0,0,2.06008100509644,383.567663944636,2489.64965820312
1112,"Raghistan",3,0,0.0181818008422852,0,0,0,0,0,0,0,0,0.333333313465118,2.56297397613525,372.965595392363,2922.03637695312
1113,"Shahri Buzurg",3,0,0.0640522986650467,0,0,0,0,0.0153029213276815,0.000234179401161208,0,0,0,2.53954005241394,324.58543971103,1708.71997070312
1114,"Arghanj Khaw",3,0,0.108039498329163,0,0,0,0,0,0,0.00131961113699015,3,0.25,3.19691205024719,335.808381702537,2722.958984375
1115,"Argo",3,0,0.0048076999373734,0,0,0,0,0.0281033077593233,0.00078979590701524,0.00737728021479868,3,0.0340908989310265,2.49369311332703,303.442417962665,1922.66174316406
1116,"Darayim",3,0,0.0205128006637096,0,0,0,0,0.0665542639098412,0.00442947004458079,0.0124452409398646,1,0.4375,2.59128308296204,285.474432958311,2389.69116210938
1117,"Darwazbala",3,0,0.0720587968826294,0,0,0,0,0,0,0,1,0.416666686534882,3.93267202377319,437.761361179475,3229.32202148438
1118,"Khash",3,0,0,0,0,0,0,0,0,0,5,0,2.24043297767639,302.594173155739,2555.39721679688
1119,"Kohistan",3,0,0,0,0,0,0,0,0,0.00153954632648851,0,0.3125,2.1513888835907,349.650869297165,2875.50732421875
1120,"Kuf Ab",3,0,0,0,1,0,0,0,0,0,0,0.875,1.50114095211029,402.940986936068,3281.32934570312
1121,"Shaki",3,0,0,0,0,0,0,0,0,0,1,0.6875,4.26019096374512,429.600811240427,2944.80297851562
1122,"Shahada",3,0,0,0,0,0,0,0.0644620640752917,0.00415535770484701,0,2,0.666666686534882,2.07537508010864,338.335377271892,3358.13818359375
1123,"Tagab (Kishmi Bala)",3,0,0.0458253994584084,0,0,0,0,0.0806451612903226,0.00650364203954214,0.00995619275189168,0,NA,NA,242.382990391511,3348.0908203125
1124,"Tashkan",3,1,0.0409091003239155,0,0,0.0497809637594584,0.00247814435282051,0,0,0,2,0.333333313465118,3.72351908683777,272.982782430348,2611.826171875
1125,"Warduj
",3,0,0,0,0,0,0,0.0822402236934084,0.00676345439314186,0,0,0.75,5.51157999038696,307.679247005877,3488.16772460938
1126,"Yaftal Sufla",3,0,0.0541568994522095,0,0,0,0,0.0184050208896987,0.000338744793950246,0.00184745559178621,1,0,3.26837301254272,327.283949197146,2046.44213867188
1127,"Yamgan (Girwan)",3,0,0.0159150995314121,0,0,0,0,0,0,0.00829682729324308,4,0.333333313465118,2.87991404533386,257.335720627911,3500.58032226562
1128,"Yawan",3,0,0.0654546022415161,1,0,0,0,0,0,0,0,0.59375,1.77671504020691,350.404366433179,2061.111328125
1201,"Taluqan",3,0,0.00657679978758097,0,0,0,0,0.00412275928033114,1.69971440835565e-05,0,0,0.401515185832977,7.17560577392578,248.537677380229,1071.34375
1202,"Bangi",3,0,0,0,0,0,0,0.019257062527682,0.000370834457195055,0.00382626623440292,0,0.0416667014360428,2.82776498794556,231.217851536265,1066.39758300781
1203,"Ishkamish",3,0,0.0367670990526676,0,0,0,0,0.0242045770855269,0.000585861551889213,0.00154654521131607,3,0.025000000372529,4.25400114059448,204.953025240429,1796.75646972656
1204,"Chal",3,0,0.0533768981695175,0,0,0,0,0,0,0,0,0,4.92944002151489,220.737034140635,1730.09777832031
1205,"Warsaj",3,1,0.0131868002936244,0,0,0,0,0,0,0,0,0.75,3.5267961025238,195.096283800242,3814.55639648438
1206,"Farkhar",3,0,0.0421453006565571,0,0,0,0,0,0,0,2,0.4375,4.65089321136475,227.408641258886,2557.79663085938
1207,"Kalfagan",3,0,0.0212120991200209,0,0,0,0,0,0,0,2,0.333333313465118,5.03906583786011,259.943136325722,1573.21520996094
