Statefip	State_text	Countyfip	County_text	Borderno	Jurcode	Tract	Block	Tierno
6	CA	37	Los Angeles	318	losangca	2412	302	1
6	CA	37	Los Angeles	318	losangca	2412	303	2
6	CA	37	Los Angeles	318	losangca	2412	304	1
6	CA	37	Los Angeles	318	losangca	2412	305	2
6	CA	37	Los Angeles	318	losangca	2412	306	1
6	CA	37	Los Angeles	318	losangca	2412	307	1
6	CA	37	Los Angeles	318	losangca	2412	308	2
6	CA	37	Los Angeles	318	losangca	2412	309	2
6	CA	37	Los Angeles	318	losangca	2412	310	1
6	CA	37	Los Angeles	318	losangca	2412	401	1
6	CA	37	Los Angeles	318	losangca	2412	402	2
6	CA	37	Los Angeles	318	losangca	2412	403	2
6	CA	37	Los Angeles	318	losangca	2412	404	1
6	CA	37	Los Angeles	318	losangca	2412	405	1
6	CA	37	Los Angeles	318	losangca	2412	406	2
6	CA	37	Los Angeles	321	losangca	2691	101	1
6	CA	37	Los Angeles	321	losangca	2691	102	1
6	CA	37	Los Angeles	321	losangca	2691	103	1
6	CA	37	Los Angeles	321	losangca	2691	104	1
6	CA	37	Los Angeles	321	losangca	2691	105	2
6	CA	37	Los Angeles	321	losangca	2691	106	3
6	CA	37	Los Angeles	321	losangca	2691	107	3
6	CA	37	Los Angeles	321	losangca	2691	108	2
6	CA	37	Los Angeles	321	losangca	2691	109	2
6	CA	37	Los Angeles	321	losangca	2691	110	3
6	CA	37	Los Angeles	321	losangca	2691	111	2
6	CA	37	Los Angeles	321	losangca	2691	112	3
6	CA	37	Los Angeles	321	losangca	2691	201	4
6	CA	37	Los Angeles	321	losangca	2691	202	5
6	CA	37	Los Angeles	321	losangca	2691	203	5
6	CA	37	Los Angeles	321	losangca	2691	204	5
6	CA	37	Los Angeles	321	losangca	2691	205	4
6	CA	37	Los Angeles	321	losangca	2691	206	4
6	CA	37	Los Angeles	321	losangca	2691	207	4
6	CA	37	Los Angeles	321	losangca	2691	208	4
6	CA	37	Los Angeles	321	losangca	2691	209	5
6	CA	37	Los Angeles	321	losangca	2691	210	4
6	CA	37	Los Angeles	321	losangca	2691	211	4
6	CA	37	Los Angeles	321	losangca	2691	212	4
6	CA	37	Los Angeles	321	losangca	2691	304	2
6	CA	37	Los Angeles	321	losangca	2691	305	1
6	CA	37	Los Angeles	321	losangca	2691	306	1
6	CA	37	Los Angeles	321	losangca	2691	307	2
6	CA	37	Los Angeles	321	losangca	2691	308	3
6	CA	37	Los Angeles	321	losangca	2691	309	3
6	CA	37	Los Angeles	321	losangca	2691	310	2
6	CA	37	Los Angeles	321	losangca	2691	311	1
6	CA	37	Los Angeles	321	losangca	2691	402	1
6	CA	37	Los Angeles	321	losangca	2691	403	1
6	CA	37	Los Angeles	321	losangca	2691	404	1
6	CA	37	Los Angeles	321	losangca	2691	405	1
6	CA	37	Los Angeles	321	losangca	2691	406	2
6	CA	37	Los Angeles	321	losangca	2691	407	2
6	CA	37	Los Angeles	321	losangca	2691	408	2
6	CA	37	Los Angeles	321	losangca	2691	409	3
6	CA	37	Los Angeles	321	losangca	2691	410	3
6	CA	37	Los Angeles	321	losangca	2691	411	3
6	CA	37	Los Angeles	320	losangca	2718	101	4
6	CA	37	Los Angeles	320	losangca	2718	102	4
6	CA	37	Los Angeles	320	losangca	2718	103	3
6	CA	37	Los Angeles	320	losangca	2718	104	3
6	CA	37	Los Angeles	320	losangca	2718	105	3
6	CA	37	Los Angeles	320	losangca	2718	106	3
6	CA	37	Los Angeles	320	losangca	2718	201	3
6	CA	37	Los Angeles	320	losangca	2718	202	1
6	CA	37	Los Angeles	320	losangca	2718	203	2
6	CA	37	Los Angeles	320	losangca	2718	204	1
6	CA	37	Los Angeles	320	losangca	2718	207	1
6	CA	37	Los Angeles	320	losangca	2718	301	1
6	CA	37	Los Angeles	320	losangca	2718	303	1
6	CA	37	Los Angeles	320	losangca	2718	304	2
6	CA	37	Los Angeles	320	losangca	2718	305	2
6	CA	37	Los Angeles	320	losangca	2718	306	1
6	CA	37	Los Angeles	320	losangca	2718	402	1
6	CA	37	Los Angeles	320	losangca	2718	403	1
6	CA	37	Los Angeles	320	losangca	2718	404	1
6	CA	37	Los Angeles	320	losangca	2718	405	2
6	CA	37	Los Angeles	320	losangca	2718	406	2
6	CA	37	Los Angeles	320	losangca	2718	501	3
6	CA	37	Los Angeles	320	losangca	2718	502	3
6	CA	37	Los Angeles	320	losangca	2718	503	3
6	CA	37	Los Angeles	320	losangca	2718	504	3
6	CA	37	Los Angeles	320	losangca	2718	505	1
6	CA	37	Los Angeles	320	losangca	2718	507	1
6	CA	37	Los Angeles	320	losangca	2718	601	2
6	CA	37	Los Angeles	320	losangca	2718	602	3
6	CA	37	Los Angeles	320	losangca	2718	603	3
6	CA	37	Los Angeles	320	losangca	2756	101	1
6	CA	37	Los Angeles	320	losangca	2756	102	1
6	CA	37	Los Angeles	320	losangca	2756	103	1
6	CA	37	Los Angeles	320	losangca	2756	104	2
6	CA	37	Los Angeles	320	losangca	2756	105	2
6	CA	37	Los Angeles	320	losangca	2756	106	2
6	CA	37	Los Angeles	320	losangca	2756	107	1
6	CA	37	Los Angeles	320	losangca	2756	316	3
6	CA	37	Los Angeles	317	sanferca	3201	101	1
6	CA	37	Los Angeles	317	sanferca	3201	102	1
6	CA	37	Los Angeles	317	sanferca	3201	103	1
6	CA	37	Los Angeles	317	sanferca	3201	104	1
6	CA	37	Los Angeles	317	sanferca	3201	105	1
6	CA	37	Los Angeles	317	sanferca	3201	106	1
6	CA	37	Los Angeles	317	sanferca	3201	107	1
6	CA	37	Los Angeles	317	sanferca	3201	108	3
6	CA	37	Los Angeles	317	sanferca	3201	109	3
6	CA	37	Los Angeles	317	sanferca	3201	201	4
6	CA	37	Los Angeles	317	sanferca	3201	202	6
6	CA	37	Los Angeles	317	sanferca	3201	203	4
6	CA	37	Los Angeles	317	sanferca	3201	204	4
6	CA	37	Los Angeles	317	sanferca	3201	205	4
6	CA	37	Los Angeles	317	sanferca	3201	206	4
6	CA	37	Los Angeles	317	sanferca	3201	207	5
6	CA	37	Los Angeles	317	sanferca	3201	208	6
6	CA	37	Los Angeles	317	sanferca	3201	209	5
6	CA	37	Los Angeles	317	sanferca	3201	210	7
6	CA	37	Los Angeles	317	sanferca	3201	301	8
6	CA	37	Los Angeles	317	sanferca	3201	304	8
6	CA	37	Los Angeles	317	sanferca	3201	305	8
6	CA	37	Los Angeles	317	sanferca	3201	306	8
6	CA	37	Los Angeles	317	sanferca	3201	307	8
6	CA	37	Los Angeles	317	sanferca	3201	308	8
6	CA	37	Los Angeles	317	sanferca	3202	101	1
6	CA	37	Los Angeles	317	sanferca	3202	102	1
6	CA	37	Los Angeles	317	sanferca	3202	103	2
6	CA	37	Los Angeles	317	sanferca	3202	104	3
6	CA	37	Los Angeles	317	sanferca	3202	105	3
6	CA	37	Los Angeles	317	sanferca	3202	106	4
6	CA	37	Los Angeles	317	sanferca	3202	107	4
6	CA	37	Los Angeles	317	sanferca	3202	108	4
6	CA	37	Los Angeles	317	sanferca	3202	109	5
6	CA	37	Los Angeles	317	sanferca	3202	110	5
6	CA	37	Los Angeles	317	sanferca	3202	111	5
6	CA	37	Los Angeles	317	sanferca	3202	112	6
6	CA	37	Los Angeles	317	sanferca	3202	113	6
6	CA	37	Los Angeles	317	sanferca	3202	114	6
6	CA	37	Los Angeles	317	sanferca	3202	201	7
6	CA	37	Los Angeles	317	sanferca	3202	202	7
6	CA	37	Los Angeles	317	sanferca	3202	203	7
6	CA	37	Los Angeles	317	sanferca	3202	204	8
6	CA	37	Los Angeles	317	sanferca	3202	205	8
6	CA	37	Los Angeles	317	sanferca	3202	206	8
6	CA	37	Los Angeles	317	sanferca	3202	207	8
6	CA	37	Los Angeles	317	sanferca	3202	301	8
6	CA	37	Los Angeles	317	sanferca	3202	302	8
6	CA	37	Los Angeles	317	sanferca	3202	303	8
6	CA	37	Los Angeles	317	sanferca	3202	304	8
6	CA	37	Los Angeles	317	sanferca	3202	305	6
6	CA	37	Los Angeles	317	sanferca	3202	306	6
6	CA	37	Los Angeles	317	sanferca	3202	307	6
6	CA	37	Los Angeles	317	sanferca	3202	308	6
6	CA	37	Los Angeles	317	sanferca	3202	309	6
6	CA	37	Los Angeles	317	sanferca	3202	310	6
6	CA	37	Los Angeles	317	sanferca	3202	311	7
6	CA	37	Los Angeles	317	sanferca	3202	312	7
6	CA	37	Los Angeles	317	sanferca	3202	313	6
6	CA	37	Los Angeles	317	sanferca	3202	401	5
6	CA	37	Los Angeles	317	sanferca	3202	402	4
6	CA	37	Los Angeles	317	sanferca	3202	403	3
6	CA	37	Los Angeles	317	sanferca	3202	404	4
6	CA	37	Los Angeles	317	sanferca	3202	405	5
6	CA	37	Los Angeles	317	sanferca	3202	406	5
6	CA	37	Los Angeles	317	sanferca	3202	407	4
6	CA	37	Los Angeles	317	sanferca	3202	408	4
6	CA	37	Los Angeles	317	sanferca	3202	409	4
6	CA	37	Los Angeles	317	sanferca	3202	410	2
6	CA	37	Los Angeles	317	sanferca	3202	413	1
6	CA	37	Los Angeles	317	sanferca	3202	611	8
6	CA	37	Los Angeles	317	sanferca	3202	612	8
6	CA	37	Los Angeles	317	sanferca	3202	613	8
6	CA	37	Los Angeles	317	sanferca	3202	701	7
6	CA	37	Los Angeles	317	sanferca	3202	702	6
6	CA	37	Los Angeles	317	sanferca	3202	703	5
6	CA	37	Los Angeles	317	sanferca	3202	704	5
6	CA	37	Los Angeles	317	sanferca	3202	706	4
6	CA	37	Los Angeles	317	sanferca	3202	707	4
6	CA	37	Los Angeles	317	sanferca	3202	708	1
6	CA	37	Los Angeles	317	sanferca	3202	709	2
6	CA	37	Los Angeles	317	sanferca	3203	201	8
6	CA	37	Los Angeles	317	sanferca	3203	205	8
6	CA	37	Los Angeles	317	sanferca	3203	207	8
6	CA	37	Los Angeles	317	sanferca	3203	208	8
6	CA	37	Los Angeles	317	sanferca	3203	209	7
6	CA	37	Los Angeles	317	sanferca	3203	210	7
6	CA	37	Los Angeles	317	sanferca	3203	212	7
6	CA	37	Los Angeles	317	sanferca	3203	213	7
6	CA	37	Los Angeles	317	sanferca	3203	302	5
6	CA	37	Los Angeles	317	sanferca	3203	303	5
6	CA	37	Los Angeles	317	sanferca	3203	305	5
6	CA	37	Los Angeles	317	sanferca	3203	312	4
6	CA	37	Los Angeles	317	sanferca	3203	315	4
6	CA	37	Los Angeles	317	sanferca	3203	408	3
6	CA	37	Los Angeles	317	sanferca	3203	409	1
6	CA	37	Los Angeles	317	sanferca	3203	410	1
6	CA	37	Los Angeles	317	sanferca	3203	411	3
6	CA	37	Los Angeles	317	sanferca	3203	412	3
6	CA	37	Los Angeles	317	sanferca	3203	413	1
6	CA	37	Los Angeles	317	sanferca	3203	414	1
6	CA	37	Los Angeles	317	sanferca	3203	415	3
6	CA	37	Los Angeles	317	sanferca	3203	416	1
6	CA	37	Los Angeles	317	sanferca	3203	417	3
6	CA	37	Los Angeles	317	sanferca	3203	502	4
6	CA	37	Los Angeles	317	sanferca	3203	503	3
6	CA	37	Los Angeles	317	sanferca	3203	504	3
6	CA	37	Los Angeles	317	sanferca	3203	505	1
6	CA	37	Los Angeles	317	sanferca	3203	506	1
6	CA	37	Los Angeles	317	sanferca	3203	507	1
6	CA	37	Los Angeles	317	sanferca	3203	508	1
6	CA	37	Los Angeles	317	sanferca	3203	509	1
6	CA	37	Los Angeles	317	sanferca	3203	513	3
6	CA	37	Los Angeles	317	sanferca	3203	514	2
6	CA	37	Los Angeles	317	sanferca	3203	516	1
6	CA	37	Los Angeles	317	sanferca	3203	601	1
6	CA	37	Los Angeles	317	sanferca	3203	602	2
6	CA	37	Los Angeles	317	sanferca	3203	603	3
6	CA	37	Los Angeles	317	sanferca	3203	604	1
6	CA	37	Los Angeles	317	sanferca	3203	605	4
6	CA	37	Los Angeles	317	sanferca	3203	606	4
6	CA	37	Los Angeles	317	sanferca	3203	607	5
6	CA	37	Los Angeles	317	sanferca	3203	608	6
6	CA	37	Los Angeles	317	sanferca	3203	609	5
6	CA	37	Los Angeles	317	sanferca	3203	610	6
6	CA	37	Los Angeles	317	sanferca	3203	611	7
6	CA	37	Los Angeles	317	sanferca	3203	612	6
6	CA	37	Los Angeles	317	sanferca	3203	613	5
6	CA	37	Los Angeles	317	sanferca	3203	614	4
6	CA	37	Los Angeles	317	sanferca	3203	616	1
6	CA	37	Los Angeles	317	sanferca	3203	702	1
6	CA	37	Los Angeles	317	sanferca	3203	703	2
6	CA	37	Los Angeles	317	sanferca	3203	704	3
6	CA	37	Los Angeles	317	sanferca	3203	705	4
6	CA	37	Los Angeles	317	sanferca	3203	706	5
6	CA	37	Los Angeles	317	sanferca	3203	707	6
6	CA	37	Los Angeles	317	sanferca	3203	708	7
6	CA	37	Los Angeles	317	sanferca	3203	709	7
6	CA	37	Los Angeles	317	sanferca	3203	712	6
6	CA	37	Los Angeles	317	sanferca	3203	713	5
6	CA	37	Los Angeles	317	sanferca	3203	717	3
6	CA	37	Los Angeles	317	sanferca	3203	719	2
6	CA	37	Los Angeles	317	sanferca	3203	720	1
6	CA	37	Los Angeles	318	westmoca	6001	101	1
6	CA	37	Los Angeles	318	westmoca	6001	103	1
6	CA	37	Los Angeles	318	westmoca	6001	104	1
6	CA	37	Los Angeles	318	westmoca	6001	105	1
6	CA	37	Los Angeles	318	westmoca	6001	106	1
6	CA	37	Los Angeles	318	westmoca	6001	107	1
6	CA	37	Los Angeles	318	westmoca	6001	108	1
6	CA	37	Los Angeles	318	westmoca	6001	109	1
6	CA	37	Los Angeles	318	westmoca	6001	203	1
6	CA	37	Los Angeles	318	westmoca	6001	204	1
6	CA	37	Los Angeles	318	westmoca	6001	205	1
6	CA	37	Los Angeles	318	westmoca	6001	206	1
6	CA	37	Los Angeles	318	westmoca	6001	207	1
6	CA	37	Los Angeles	318	westmoca	6001	301	1
6	CA	37	Los Angeles	318	westmoca	6001	302	1
6	CA	37	Los Angeles	318	westmoca	6004	101	1
6	CA	37	Los Angeles	318	westmoca	6004	102	1
6	CA	37	Los Angeles	318	westmoca	6004	103	3
6	CA	37	Los Angeles	318	westmoca	6004	104	3
6	CA	37	Los Angeles	318	westmoca	6004	105	4
6	CA	37	Los Angeles	318	westmoca	6004	106	5
6	CA	37	Los Angeles	318	westmoca	6004	107	4
6	CA	37	Los Angeles	318	westmoca	6004	201	3
6	CA	37	Los Angeles	318	westmoca	6004	202	3
6	CA	37	Los Angeles	318	westmoca	6004	203	3
6	CA	37	Los Angeles	318	westmoca	6004	204	3
6	CA	37	Los Angeles	318	westmoca	6004	205	8
6	CA	37	Los Angeles	318	westmoca	6004	206	7
6	CA	37	Los Angeles	318	westmoca	6004	207	8
6	CA	37	Los Angeles	318	westmoca	6004	303	2
6	CA	37	Los Angeles	318	westmoca	6004	304	1
6	CA	37	Los Angeles	318	westmoca	6004	305	1
6	CA	37	Los Angeles	318	westmoca	6004	306	2
6	CA	37	Los Angeles	318	westmoca	6004	307	3
6	CA	37	Los Angeles	318	westmoca	6004	308	1
6	CA	37	Los Angeles	318	westmoca	6004	401	4
6	CA	37	Los Angeles	318	westmoca	6004	402	5
6	CA	37	Los Angeles	318	westmoca	6004	403	5
6	CA	37	Los Angeles	318	westmoca	6004	404	4
6	CA	37	Los Angeles	318	westmoca	6004	405	4
6	CA	37	Los Angeles	318	westmoca	6004	406	6
6	CA	37	Los Angeles	319	wesholca	7001	105	1
6	CA	37	Los Angeles	319	wesholca	7001	106	1
6	CA	37	Los Angeles	319	wesholca	7001	107	1
6	CA	37	Los Angeles	319	wesholca	7001	108	2
6	CA	37	Los Angeles	319	wesholca	7001	109	1
6	CA	37	Los Angeles	319	wesholca	7001	201	2
6	CA	37	Los Angeles	319	wesholca	7001	204	1
6	CA	37	Los Angeles	319	wesholca	7001	205	1
6	CA	37	Los Angeles	319	wesholca	7001	206	1
6	CA	37	Los Angeles	319	wesholca	7001	301	1
6	CA	37	Los Angeles	319	wesholca	7001	302	1
6	CA	37	Los Angeles	319	wesholca	7001	303	2
6	CA	37	Los Angeles	319	wesholca	7001	304	2
6	CA	37	Los Angeles	319	wesholca	7001	305	2
6	CA	37	Los Angeles	319	wesholca	7001	306	2
6	CA	37	Los Angeles	319	wesholca	7001	401	1
6	CA	37	Los Angeles	319	wesholca	7001	402	1
6	CA	37	Los Angeles	319	wesholca	7001	404	1
6	CA	37	Los Angeles	319	wesholca	7001	405	1
6	CA	37	Los Angeles	319	wesholca	7001	406	2
6	CA	37	Los Angeles	319	wesholca	7001	501	1
6	CA	37	Los Angeles	319	wesholca	7001	502	1
6	CA	37	Los Angeles	319	wesholca	7001	503	1
6	CA	37	Los Angeles	319	wesholca	7001	504	2
6	CA	37	Los Angeles	319	wesholca	7001	505	2
6	CA	37	Los Angeles	319	wesholca	7001	506	3
6	CA	37	Los Angeles	319	wesholca	7001	601	3
6	CA	37	Los Angeles	319	wesholca	7001	602	3
6	CA	37	Los Angeles	319	wesholca	7001	603	3
6	CA	37	Los Angeles	319	wesholca	7001	604	2
6	CA	37	Los Angeles	319	wesholca	7001	605	2
6	CA	37	Los Angeles	319	wesholca	7001	606	1
6	CA	37	Los Angeles	319	wesholca	7001	701	1
6	CA	37	Los Angeles	319	wesholca	7001	702	2
6	CA	37	Los Angeles	319	wesholca	7001	703	2
6	CA	37	Los Angeles	319	wesholca	7001	704	1
6	CA	37	Los Angeles	319	wesholca	7001	705	2
6	CA	37	Los Angeles	319	wesholca	7001	706	2
6	CA	37	Los Angeles	319	wesholca	7001	801	2
6	CA	37	Los Angeles	319	wesholca	7001	802	2
6	CA	37	Los Angeles	319	wesholca	7001	803	1
6	CA	37	Los Angeles	319	wesholca	7001	804	1
6	CA	37	Los Angeles	319	wesholca	7001	805	1
6	CA	37	Los Angeles	319	wesholca	7001	806	1
6	CA	37	Los Angeles	319	wesholca	7002	101	1
6	CA	37	Los Angeles	319	wesholca	7002	102	1
6	CA	37	Los Angeles	319	wesholca	7002	103	2
6	CA	37	Los Angeles	319	wesholca	7002	104	1
6	CA	37	Los Angeles	319	wesholca	7002	105	1
6	CA	37	Los Angeles	319	wesholca	7002	106	2
6	CA	37	Los Angeles	319	wesholca	7002	201	2
6	CA	37	Los Angeles	319	wesholca	7002	202	2
6	CA	37	Los Angeles	319	wesholca	7002	203	2
6	CA	37	Los Angeles	319	wesholca	7002	204	1
6	CA	37	Los Angeles	319	wesholca	7002	205	1
6	CA	37	Los Angeles	319	wesholca	7002	206	1
6	CA	37	Los Angeles	319	wesholca	7002	301	1
6	CA	37	Los Angeles	319	wesholca	7002	302	1
6	CA	37	Los Angeles	319	wesholca	7002	304	1
6	CA	37	Los Angeles	319	wesholca	7002	305	1
6	CA	37	Los Angeles	319	wesholca	7002	401	1
6	CA	37	Los Angeles	319	wesholca	7002	402	1
6	CA	37	Los Angeles	319	wesholca	7002	403	1
6	CA	37	Los Angeles	319	wesholca	7002	404	1
6	CA	37	Los Angeles	319	wesholca	7002	502	2
6	CA	37	Los Angeles	319	wesholca	7002	503	2
6	CA	37	Los Angeles	319	wesholca	7002	504	1
6	CA	37	Los Angeles	319	wesholca	7002	505	1
6	CA	37	Los Angeles	319	wesholca	7003	101	1
6	CA	37	Los Angeles	319	wesholca	7003	102	2
6	CA	37	Los Angeles	319	wesholca	7003	103	2
6	CA	37	Los Angeles	319	wesholca	7003	104	2
6	CA	37	Los Angeles	319	wesholca	7003	105	1
6	CA	37	Los Angeles	319	wesholca	7003	106	1
6	CA	37	Los Angeles	319	wesholca	7003	201	2
6	CA	37	Los Angeles	319	wesholca	7003	202	2
6	CA	37	Los Angeles	319	wesholca	7003	203	2
6	CA	37	Los Angeles	319	wesholca	7003	204	2
6	CA	37	Los Angeles	319	wesholca	7003	205	2
6	CA	37	Los Angeles	319	wesholca	7003	206	2
6	CA	37	Los Angeles	319	wesholca	7003	207	2
6	CA	37	Los Angeles	319	wesholca	7003	301	1
6	CA	37	Los Angeles	319	wesholca	7003	302	1
6	CA	37	Los Angeles	319	wesholca	7003	303	1
6	CA	37	Los Angeles	319	wesholca	7003	304	1
6	CA	37	Los Angeles	319	wesholca	7003	305	1
6	CA	37	Los Angeles	319	wesholca	7003	306	1
6	CA	37	Los Angeles	319	wesholca	7003	401	1
17	IL	31	Cook	302	chicagil	7005	203	5
17	IL	31	Cook	302	chicagil	7005	204	6
17	IL	31	Cook	302	chicagil	7005	205	7
17	IL	31	Cook	302	chicagil	7005	206	1
6	CA	37	Los Angeles	320	culcitca	7026	103	8
6	CA	37	Los Angeles	320	culcitca	7026	303	5
6	CA	37	Los Angeles	320	culcitca	7026	304	5
6	CA	37	Los Angeles	320	culcitca	7026	305	4
6	CA	37	Los Angeles	320	culcitca	7026	306	4
6	CA	37	Los Angeles	320	culcitca	7026	401	7
6	CA	37	Los Angeles	320	culcitca	7026	403	7
6	CA	37	Los Angeles	320	culcitca	7026	404	8
6	CA	37	Los Angeles	320	culcitca	7026	405	8
6	CA	37	Los Angeles	320	culcitca	7026	406	8
6	CA	37	Los Angeles	320	culcitca	7026	407	7
6	CA	37	Los Angeles	320	culcitca	7026	501	5
6	CA	37	Los Angeles	320	culcitca	7026	502	4
6	CA	37	Los Angeles	320	culcitca	7026	503	3
6	CA	37	Los Angeles	320	culcitca	7026	504	2
6	CA	37	Los Angeles	320	culcitca	7026	505	1
6	CA	37	Los Angeles	320	culcitca	7026	506	1
6	CA	37	Los Angeles	320	culcitca	7026	507	2
6	CA	37	Los Angeles	320	culcitca	7026	508	2
6	CA	37	Los Angeles	320	culcitca	7026	601	7
6	CA	37	Los Angeles	320	culcitca	7026	602	7
6	CA	37	Los Angeles	320	culcitca	7026	603	7
6	CA	37	Los Angeles	320	culcitca	7026	604	7
6	CA	37	Los Angeles	320	culcitca	7026	605	7
6	CA	37	Los Angeles	320	culcitca	7026	606	7
6	CA	37	Los Angeles	320	culcitca	7026	607	7
6	CA	37	Los Angeles	320	culcitca	7026	608	3
6	CA	37	Los Angeles	320	culcitca	7026	609	3
6	CA	37	Los Angeles	320	culcitca	7026	610	3
6	CA	37	Los Angeles	320	culcitca	7026	701	1
6	CA	37	Los Angeles	320	culcitca	7026	702	2
6	CA	37	Los Angeles	320	culcitca	7026	703	2
6	CA	37	Los Angeles	320	culcitca	7026	704	5
6	CA	37	Los Angeles	320	culcitca	7026	705	5
6	CA	37	Los Angeles	320	culcitca	7026	707	5
6	CA	37	Los Angeles	320	culcitca	7026	708	5
6	CA	37	Los Angeles	320	culcitca	7026	709	5
6	CA	37	Los Angeles	320	culcitca	7026	710	5
6	CA	37	Los Angeles	320	culcitca	7026	801	1
6	CA	37	Los Angeles	320	culcitca	7026	802	3
6	CA	37	Los Angeles	320	culcitca	7026	803	2
6	CA	37	Los Angeles	320	culcitca	7026	804	1
6	CA	37	Los Angeles	320	culcitca	7026	805	1
6	CA	37	Los Angeles	320	culcitca	7026	806	1
6	CA	37	Los Angeles	320	culcitca	7026	807	2
6	CA	37	Los Angeles	320	culcitca	7026	808	3
6	CA	37	Los Angeles	320	culcitca	7026	809	4
6	CA	37	Los Angeles	320	culcitca	7026	810	1
6	CA	37	Los Angeles	320	culcitca	7027	101	5
6	CA	37	Los Angeles	320	culcitca	7027	102	5
6	CA	37	Los Angeles	320	culcitca	7027	103	5
6	CA	37	Los Angeles	320	culcitca	7027	104	5
6	CA	37	Los Angeles	320	culcitca	7027	105	4
6	CA	37	Los Angeles	320	culcitca	7027	106	4
6	CA	37	Los Angeles	320	culcitca	7027	107	4
6	CA	37	Los Angeles	320	culcitca	7027	108	4
6	CA	37	Los Angeles	320	culcitca	7027	109	3
6	CA	37	Los Angeles	320	culcitca	7027	110	3
6	CA	37	Los Angeles	320	culcitca	7027	111	3
6	CA	37	Los Angeles	320	culcitca	7027	112	3
6	CA	37	Los Angeles	320	culcitca	7027	113	2
6	CA	37	Los Angeles	320	culcitca	7027	114	3
6	CA	37	Los Angeles	320	culcitca	7027	115	3
6	CA	37	Los Angeles	320	culcitca	7027	116	3
6	CA	37	Los Angeles	320	culcitca	7027	201	1
6	CA	37	Los Angeles	320	culcitca	7027	202	1
6	CA	37	Los Angeles	320	culcitca	7027	203	4
6	CA	37	Los Angeles	320	culcitca	7027	205	3
6	CA	37	Los Angeles	320	culcitca	7027	206	3
6	CA	37	Los Angeles	320	culcitca	7027	207	4
6	CA	37	Los Angeles	320	culcitca	7027	208	4
6	CA	37	Los Angeles	320	culcitca	7027	209	3
6	CA	37	Los Angeles	320	culcitca	7027	210	3
6	CA	37	Los Angeles	320	culcitca	7027	211	4
6	CA	37	Los Angeles	320	culcitca	7027	212	4
6	CA	37	Los Angeles	320	culcitca	7027	213	4
6	CA	37	Los Angeles	320	culcitca	7027	214	4
6	CA	37	Los Angeles	320	culcitca	7027	215	4
6	CA	37	Los Angeles	320	culcitca	7027	302	3
6	CA	37	Los Angeles	320	culcitca	7027	303	4
6	CA	37	Los Angeles	320	culcitca	7027	304	4
6	CA	37	Los Angeles	320	culcitca	7027	305	4
6	CA	37	Los Angeles	320	culcitca	7027	306	4
6	CA	37	Los Angeles	320	culcitca	7027	307	3
6	CA	37	Los Angeles	320	culcitca	7027	308	3
6	CA	37	Los Angeles	320	culcitca	7027	309	4
6	CA	37	Los Angeles	320	culcitca	7027	310	4
6	CA	37	Los Angeles	320	culcitca	7027	311	3
6	CA	37	Los Angeles	320	culcitca	7027	312	3
6	CA	37	Los Angeles	320	culcitca	7027	313	3
6	CA	37	Los Angeles	320	culcitca	7027	401	1
6	CA	37	Los Angeles	320	culcitca	7027	402	2
6	CA	37	Los Angeles	320	culcitca	7027	403	2
6	CA	37	Los Angeles	320	culcitca	7027	405	1
6	CA	37	Los Angeles	320	culcitca	7027	406	2
6	CA	37	Los Angeles	320	culcitca	7027	407	1
6	CA	37	Los Angeles	320	culcitca	7027	408	2
6	CA	37	Los Angeles	320	culcitca	7027	409	2
6	CA	37	Los Angeles	320	culcitca	7027	410	2
6	CA	37	Los Angeles	320	culcitca	7027	411	2
6	CA	37	Los Angeles	320	culcitca	7027	412	2
6	CA	37	Los Angeles	320	culcitca	7027	413	1
6	CA	37	Los Angeles	320	culcitca	7027	415	1
6	CA	37	Los Angeles	319	losangca	191901	103	8
6	CA	37	Los Angeles	319	losangca	191901	104	7
6	CA	37	Los Angeles	319	losangca	191901	105	6
6	CA	37	Los Angeles	319	losangca	191901	106	6
6	CA	37	Los Angeles	319	losangca	191901	110	8
6	CA	37	Los Angeles	319	losangca	191901	111	8
6	CA	37	Los Angeles	319	losangca	191901	212	3
6	CA	37	Los Angeles	319	losangca	191901	213	2
6	CA	37	Los Angeles	319	losangca	191901	214	1
6	CA	37	Los Angeles	319	losangca	191901	215	1
6	CA	37	Los Angeles	319	losangca	191901	216	2
6	CA	37	Los Angeles	319	losangca	191901	217	3
6	CA	37	Los Angeles	319	losangca	191901	218	4
6	CA	37	Los Angeles	319	losangca	191901	219	5
6	CA	37	Los Angeles	318	westmoca	600201	101	1
6	CA	37	Los Angeles	318	westmoca	600201	102	1
6	CA	37	Los Angeles	318	westmoca	600201	103	1
6	CA	37	Los Angeles	318	westmoca	600201	104	1
6	CA	37	Los Angeles	318	westmoca	600201	105	3
6	CA	37	Los Angeles	318	westmoca	600201	106	6
6	CA	37	Los Angeles	318	westmoca	600201	202	6
6	CA	37	Los Angeles	318	westmoca	600201	203	3
6	CA	37	Los Angeles	318	westmoca	600201	204	1
6	CA	37	Los Angeles	318	westmoca	600201	205	1
6	CA	37	Los Angeles	318	westmoca	600201	206	3
6	CA	37	Los Angeles	318	westmoca	600201	207	6
6	CA	37	Los Angeles	318	westmoca	600201	306	1
6	CA	37	Los Angeles	318	westmoca	600202	201	5
