Statefip	County	SMSA	Tract	jurcode	borderno	Block	tierno	pairno
6	1	San Francisco	4002	oaklanca	39	101	1	1
6	1	San Francisco	4002	oaklanca	39	102	1	1
6	1	San Francisco	4002	oaklanca	39	103	1	1
6	1	San Francisco	4002	oaklanca	39	104	1	1
6	1	San Francisco	4002	oaklanca	39	106	1	1
6	1	San Francisco	4002	oaklanca	39	107	2	1
6	1	San Francisco	4002	oaklanca	39	108	1	1
6	1	San Francisco	4002	oaklanca	39	109	2	1
6	1	San Francisco	4002	oaklanca	39	110	3	1
6	1	San Francisco	4002	oaklanca	39	201	3	1
6	1	San Francisco	4002	oaklanca	39	202	3	1
6	1	San Francisco	4002	oaklanca	39	203	3	1
6	1	San Francisco	4002	oaklanca	39	204	4	1
6	1	San Francisco	4002	oaklanca	39	207	4	1
6	1	San Francisco	4002	oaklanca	39	301	3	1
6	1	San Francisco	4002	oaklanca	39	302	2	1
6	1	San Francisco	4002	oaklanca	39	303	1	1
6	1	San Francisco	4002	oaklanca	39	304	1	1
6	1	San Francisco	4002	oaklanca	39	305	2	1
6	1	San Francisco	4002	oaklanca	39	306	1	1
6	1	San Francisco	4002	oaklanca	39	308	2	1
6	1	San Francisco	4003	oaklanca	39	103	5	1
6	1	San Francisco	4003	oaklanca	39	104	5	1
6	1	San Francisco	4003	oaklanca	39	105	6	1
6	1	San Francisco	4003	oaklanca	39	106	6	1
6	1	San Francisco	4003	oaklanca	39	107	7	1
6	1	San Francisco	4003	oaklanca	39	108	8	1
6	1	San Francisco	4004	oaklanca	39	101	1	1
6	1	San Francisco	4004	oaklanca	39	102	1	1
6	1	San Francisco	4004	oaklanca	39	103	1	1
6	1	San Francisco	4004	oaklanca	39	104	1	1
6	1	San Francisco	4004	oaklanca	39	105	1	1
6	1	San Francisco	4004	oaklanca	39	106	1	1
6	1	San Francisco	4004	oaklanca	39	205	1	1
6	1	San Francisco	4005	oaklanca	39	101	1	1
6	1	San Francisco	4005	oaklanca	39	102	1	1
6	1	San Francisco	4005	oaklanca	39	307	1	1
6	1	San Francisco	4005	oaklanca	39	402	1	1
6	1	San Francisco	4005	oaklanca	39	403	1	1
6	1	San Francisco	4005	oaklanca	39	404	1	1
6	1	San Francisco	4005	oaklanca	39	405	1	1
6	1	San Francisco	4005	oaklanca	39	406	1	1
6	1	San Francisco	4005	oaklanca	39	407	1	1
6	1	San Francisco	4007	oaklanca	39	101	1	1
6	1	San Francisco	4007	oaklanca	39	102	1	1
6	1	San Francisco	4007	oaklanca	39	105	1	1
6	1	San Francisco	4007	oaklanca	39	106	1	1
6	1	San Francisco	4007	oaklanca	39	107	1	1
6	1	San Francisco	4007	oaklanca	39	108	1	1
6	1	San Francisco	4008	oaklanca	39	103	1	1
6	1	San Francisco	4008	oaklanca	39	108	1	1
6	1	San Francisco	4008	oaklanca	39	201	1	1
6	1	San Francisco	4008	oaklanca	39	209	1	1
6	1	San Francisco	4008	oaklanca	39	210	1	1
6	1	San Francisco	4008	oaklanca	39	211	1	1
6	1	San Francisco	4237	berkelca	39	201	8	1
6	1	San Francisco	4237	berkelca	39	202	8	1
6	1	San Francisco	4237	berkelca	39	204	7	1
6	1	San Francisco	4237	berkelca	39	209	6	1
6	1	San Francisco	4237	berkelca	39	211	6	1
6	1	San Francisco	4237	berkelca	39	212	6	1
6	1	San Francisco	4237	berkelca	39	302	6	1
6	1	San Francisco	4237	berkelca	39	304	7	1
6	1	San Francisco	4237	berkelca	39	305	7	1
6	1	San Francisco	4237	berkelca	39	306	8	1
6	1	San Francisco	4237	berkelca	39	307	7	1
6	1	San Francisco	4238	berkelca	39	201	1	1
6	1	San Francisco	4238	berkelca	39	202	1	1
6	1	San Francisco	4238	berkelca	39	203	1	1
6	1	San Francisco	4238	berkelca	39	204	2	1
6	1	San Francisco	4238	berkelca	39	208	3	1
6	1	San Francisco	4238	berkelca	39	209	3	1
6	1	San Francisco	4238	berkelca	39	211	3	1
6	1	San Francisco	4238	berkelca	39	212	4	1
6	1	San Francisco	4238	berkelca	39	213	3	1
6	1	San Francisco	4238	berkelca	39	214	4	1
6	1	San Francisco	4238	berkelca	39	216	5	1
6	1	San Francisco	4238	berkelca	39	301	5	1
6	1	San Francisco	4238	berkelca	39	302	5	1
6	1	San Francisco	4238	berkelca	39	303	5	1
6	1	San Francisco	4238	berkelca	39	304	5	1
6	1	San Francisco	4238	berkelca	39	305	5	1
6	1	San Francisco	4238	berkelca	39	306	6	1
6	1	San Francisco	4238	berkelca	39	307	5	1
6	1	San Francisco	4238	berkelca	39	308	4	1
6	1	San Francisco	4238	berkelca	39	309	3	1
6	1	San Francisco	4238	berkelca	39	310	2	1
6	1	San Francisco	4238	berkelca	39	311	2	1
6	1	San Francisco	4238	berkelca	39	312	2	1
6	1	San Francisco	4238	berkelca	39	313	1	1
6	1	San Francisco	4238	berkelca	39	314	1	1
6	1	San Francisco	4239	berkelca	39	103	1	1
6	1	San Francisco	4239	berkelca	39	104	1	1
6	1	San Francisco	4239	berkelca	39	105	1	1
6	1	San Francisco	4239	berkelca	39	108	1	1
6	1	San Francisco	4239	berkelca	39	109	1	1
6	1	San Francisco	4239	berkelca	39	119	1	1
6	1	San Francisco	4239	berkelca	39	120	1	1
6	1	San Francisco	4239	berkelca	39	121	1	1
6	1	San Francisco	4239	berkelca	39	201	1	1
6	1	San Francisco	4239	berkelca	39	210	1	1
6	1	San Francisco	4239	berkelca	39	211	1	1
6	1	San Francisco	4239	berkelca	39	212	1	1
6	1	San Francisco	4239	berkelca	39	213	1	1
6	1	San Francisco	4239	berkelca	39	214	1	1
6	1	San Francisco	4239	berkelca	39	219	1	1
6	1	San Francisco	4239	berkelca	39	220	1	1
6	1	San Francisco	4239	berkelca	39	221	1	1
6	1	San Francisco	4239	berkelca	39	222	1	1
6	1	San Francisco	4239	berkelca	39	223	1	1
6	1	San Francisco	4239	berkelca	39	224	1	1
6	1	San Francisco	4239	berkelca	39	225	1	1
6	1	San Francisco	4240	berkelca	39	406	1	1
6	1	San Francisco	4240	berkelca	39	407	1	1
6	1	San Francisco	4240	berkelca	39	408	1	1
6	1	San Francisco	4240	berkelca	39	501	1	1
6	1	San Francisco	4240	berkelca	39	502	1	1
6	1	San Francisco	4240	berkelca	39	503	1	1
6	1	San Francisco	4240	berkelca	39	508	1	1
6	1	San Francisco	4240	berkelca	39	601	1	1
6	1	San Francisco	4240	berkelca	39	602	1	1
6	1	San Francisco	4240	berkelca	39	603	1	1
6	1	San Francisco	4240	berkelca	39	604	1	1
6	1	San Francisco	4240	berkelca	39	705	1	1
6	1	San Francisco	4240	berkelca	39	706	1	1
6	1	San Francisco	4240	berkelca	39	806	1	1
6	13	San Francisco	3700	richmoca	40	208	1	1
6	13	San Francisco	3700	richmoca	40	209	1	1
6	13	San Francisco	3700	richmoca	40	210	1	1
6	13	San Francisco	3700	richmoca	40	211	1	1
6	13	San Francisco	3700	richmoca	40	213	1	1
6	13	San Francisco	3700	richmoca	40	215	1	1
6	13	San Francisco	3700	richmoca	40	218	1	1
6	13	San Francisco	3700	richmoca	40	312	1	1
6	13	San Francisco	3700	richmoca	40	313	1	1
6	13	San Francisco	3700	richmoca	40	317	1	1
6	13	San Francisco	3810	richmoca	40	105	5	1
6	13	San Francisco	3810	richmoca	40	106	7	1
6	13	San Francisco	3810	richmoca	40	107	8	1
6	13	San Francisco	3810	richmoca	40	114	7	1
6	13	San Francisco	3810	richmoca	40	115	6	1
6	13	San Francisco	3810	richmoca	40	116	6	1
6	13	San Francisco	3810	richmoca	40	117	5	1
6	13	San Francisco	3810	richmoca	40	201	2	1
6	13	San Francisco	3810	richmoca	40	202	1	1
6	13	San Francisco	3810	richmoca	40	203	3	1
6	13	San Francisco	3810	richmoca	40	204	4	1
6	13	San Francisco	3810	richmoca	40	205	5	1
6	13	San Francisco	3810	richmoca	40	206	5	1
6	13	San Francisco	3810	richmoca	40	207	4	1
6	13	San Francisco	3810	richmoca	40	208	5	1
6	13	San Francisco	3810	richmoca	40	209	7	1
6	13	San Francisco	3810	richmoca	40	301	8	1
6	13	San Francisco	3820	richmoca	40	103	2	1
6	13	San Francisco	3820	richmoca	40	104	2	1
6	13	San Francisco	3820	richmoca	40	107	2	1
6	13	San Francisco	3820	richmoca	40	110	1	1
6	13	San Francisco	3820	richmoca	40	112	3	1
6	13	San Francisco	3820	richmoca	40	113	3	1
6	13	San Francisco	3820	richmoca	40	114	2	1
6	13	San Francisco	3820	richmoca	40	116	3	1
6	13	San Francisco	3820	richmoca	40	202	3	1
6	13	San Francisco	3820	richmoca	40	203	4	1
6	13	San Francisco	3820	richmoca	40	205	5	1
6	13	San Francisco	3820	richmoca	40	207	5	1
6	13	San Francisco	3820	richmoca	40	208	5	1
6	13	San Francisco	3820	richmoca	40	209	4	1
6	13	San Francisco	3820	richmoca	40	210	4	1
6	13	San Francisco	3820	richmoca	40	211	4	1
6	13	San Francisco	3820	richmoca	40	212	3	1
6	13	San Francisco	3820	richmoca	40	213	3	1
6	13	San Francisco	3820	richmoca	40	214	3	1
6	13	San Francisco	3820	richmoca	40	301	2	1
6	13	San Francisco	3820	richmoca	40	302	1	1
6	13	San Francisco	3820	richmoca	40	303	1	1
6	13	San Francisco	3820	richmoca	40	305	2	1
6	13	San Francisco	3820	richmoca	40	306	2	1
6	13	San Francisco	3820	richmoca	40	307	3	1
6	13	San Francisco	3820	richmoca	40	308	3	1
6	13	San Francisco	3820	richmoca	40	309	4	1
6	13	San Francisco	3820	richmoca	40	310	3	1
6	13	San Francisco	3820	richmoca	40	311	4	1
6	13	San Francisco	3820	richmoca	40	312	4	1
6	13	San Francisco	3820	richmoca	40	313	4	1
6	13	San Francisco	3820	richmoca	40	314	5	1
6	13	San Francisco	3820	richmoca	40	316	5	1
6	13	San Francisco	3820	richmoca	40	317	4	1
6	13	San Francisco	3820	richmoca	40	318	3	1
6	13	San Francisco	3820	richmoca	40	319	2	1
6	13	San Francisco	3820	richmoca	40	401	3	1
6	13	San Francisco	3820	richmoca	40	402	5	1
6	13	San Francisco	3820	richmoca	40	403	6	1
6	13	San Francisco	3820	richmoca	40	404	6	1
6	13	San Francisco	3820	richmoca	40	405	7	1
6	13	San Francisco	3820	richmoca	40	406	7	1
6	13	San Francisco	3820	richmoca	40	407	7	1
6	13	San Francisco	3820	richmoca	40	408	8	1
6	13	San Francisco	3830	richmoca	40	101	1	1
6	13	San Francisco	3830	richmoca	40	103	1	1
6	13	San Francisco	3830	richmoca	40	104	1	1
6	13	San Francisco	3830	richmoca	40	107	1	1
6	13	San Francisco	3830	richmoca	40	108	1	1
6	13	San Francisco	3830	richmoca	40	113	1	1
6	13	San Francisco	3830	richmoca	40	114	1	1
6	13	San Francisco	3830	richmoca	40	213	1	1
6	13	San Francisco	3830	richmoca	40	214	1	1
6	13	San Francisco	3830	richmoca	40	215	1	1
6	13	San Francisco	3830	richmoca	40	216	1	1
6	13	San Francisco	3830	richmoca	40	217	1	1
6	13	San Francisco	3830	richmoca	40	218	1	1
6	13	San Francisco	3830	richmoca	40	219	1	1
6	13	San Francisco	3830	richmoca	40	220	1	1
6	13	San Francisco	3830	richmoca	40	221	1	1
6	13	San Francisco	3830	richmoca	40	222	1	1
6	13	San Francisco	3830	richmoca	40	223	1	1
6	13	San Francisco	3830	richmoca	40	301	1	1
6	13	San Francisco	3830	richmoca	40	303	1	1
6	13	San Francisco	3830	richmoca	40	332	1	1
6	13	San Francisco	3830	richmoca	40	334	1	1
6	13	San Francisco	3840	elcerrca	40	216	1	1
6	13	San Francisco	3840	elcerrca	40	217	1	1
6	13	San Francisco	3840	elcerrca	40	218	1	1
6	13	San Francisco	3840	elcerrca	40	301	1	1
6	13	San Francisco	3840	elcerrca	40	321	1	1
6	13	San Francisco	3840	elcerrca	40	322	1	1
6	13	San Francisco	3840	elcerrca	40	401	1	1
6	13	San Francisco	3840	elcerrca	40	402	1	1
6	13	San Francisco	3840	elcerrca	40	403	1	1
6	13	San Francisco	3840	elcerrca	40	404	1	1
6	13	San Francisco	3840	elcerrca	40	406	1	1
6	13	San Francisco	3840	elcerrca	40	410	1	1
6	13	San Francisco	3840	elcerrca	40	411	1	1
6	13	San Francisco	3860	elcerrca	40	106	2	1
6	13	San Francisco	3860	elcerrca	40	202	5	1
6	13	San Francisco	3860	elcerrca	40	206	3	1
6	13	San Francisco	3860	elcerrca	40	207	5	1
6	13	San Francisco	3860	elcerrca	40	208	6	1
6	13	San Francisco	3860	elcerrca	40	301	6	1
6	13	San Francisco	3860	elcerrca	40	302	7	1
6	13	San Francisco	3860	elcerrca	40	303	8	1
6	13	San Francisco	3860	elcerrca	40	308	8	1
6	13	San Francisco	3860	elcerrca	40	309	7	1
6	13	San Francisco	3860	elcerrca	40	310	6	1
6	13	San Francisco	3860	elcerrca	40	401	4	1
6	13	San Francisco	3860	elcerrca	40	402	3	1
6	13	San Francisco	3860	elcerrca	40	403	3	1
6	13	San Francisco	3860	elcerrca	40	404	5	1
6	13	San Francisco	3860	elcerrca	40	405	4	1
6	13	San Francisco	3860	elcerrca	40	501	2	1
6	13	San Francisco	3860	elcerrca	40	502	2	1
6	13	San Francisco	3860	elcerrca	40	505	1	1
6	13	San Francisco	3860	elcerrca	40	507	2	1
6	13	San Francisco	3860	elcerrca	40	508	1	1
6	13	San Francisco	3860	elcerrca	40	509	1	1
6	13	San Francisco	3860	elcerrca	40	510	1	1
6	13	San Francisco	3860	elcerrca	40	511	1	1
6	13	San Francisco	3860	elcerrca	40	513	2	1
6	13	San Francisco	3860	elcerrca	40	515	2	1
6	13	San Francisco	3870	elcerrca	40	302	1	1
6	13	San Francisco	3870	elcerrca	40	303	1	1
6	13	San Francisco	3870	elcerrca	40	307	1	1
6	13	San Francisco	3880	elcerrca	40	108	1	1
6	13	San Francisco	3880	elcerrca	40	109	1	1
6	13	San Francisco	3880	elcerrca	40	210	1	1
6	13	San Francisco	3880	elcerrca	40	211	1	1
6	13	San Francisco	3891	elcerrca	40	111	1	1
6	13	San Francisco	3892	elcerrca	40	101	1	1
6	13	San Francisco	3892	elcerrca	40	102	1	1
6	13	San Francisco	3892	elcerrca	40	103	1	1
6	13	San Francisco	3892	elcerrca	40	104	1	1
6	13	San Francisco	3892	elcerrca	40	106	1	1
6	13	San Francisco	3892	elcerrca	40	107	1	1
6	13	San Francisco	3892	elcerrca	40	108	1	1
6	13	San Francisco	3892	elcerrca	40	111	1	1
6	13	San Francisco	3892	elcerrca	40	201	1	1
6	13	San Francisco	3892	elcerrca	40	209	1	1
6	85	San Jose	5057	sanclaca	43	215	8	1
6	85	San Jose	5057	sanclaca	43	216	8	1
6	85	San Jose	5057	sanclaca	43	217	8	1
6	85	San Jose	5057	sanclaca	43	218	8	1
6	85	San Jose	5057	sanclaca	43	219	8	1
6	85	San Jose	5057	sanclaca	43	220	8	1
6	85	San Jose	5057	sanclaca	43	222	8	1
6	85	San Jose	5057	sanclaca	43	223	8	1
6	85	San Jose	5057	sanclaca	43	301	7	1
6	85	San Jose	5057	sanclaca	43	302	8	1
6	85	San Jose	5057	sanclaca	43	303	7	1
6	85	San Jose	5057	sanclaca	43	304	6	1
6	85	San Jose	5057	sanclaca	43	305	6	1
6	85	San Jose	5057	sanclaca	43	306	6	1
6	85	San Jose	5057	sanclaca	43	307	5	1
6	85	San Jose	5057	sanclaca	43	308	5	1
6	85	San Jose	5057	sanclaca	43	309	4	1
6	85	San Jose	5057	sanclaca	43	310	4	1
6	85	San Jose	5057	sanclaca	43	311	4	1
6	85	San Jose	5057	sanclaca	43	312	3	1
6	85	San Jose	5057	sanclaca	43	313	2	1
6	85	San Jose	5057	sanclaca	43	314	2	1
6	85	San Jose	5057	sanclaca	43	315	2	1
6	85	San Jose	5057	sanclaca	43	316	3	1
6	85	San Jose	5057	sanclaca	43	317	3	1
6	85	San Jose	5057	sanclaca	43	318	2	1
6	85	San Jose	5057	sanclaca	43	401	1	1
6	85	San Jose	5057	sanclaca	43	402	1	1
6	85	San Jose	5057	sanclaca	43	403	2	1
6	85	San Jose	5057	sanclaca	43	404	3	1
6	85	San Jose	5057	sanclaca	43	407	1	1
6	85	San Jose	5057	sanclaca	43	409	1	1
6	85	San Jose	5057	sanclaca	43	410	2	1
6	85	San Jose	5057	sanclaca	43	411	2	1
6	85	San Jose	5057	sanclaca	43	412	5	1
6	85	San Jose	5057	sanclaca	43	415	7	1
6	85	San Jose	5057	sanclaca	43	416	1	1
6	85	San Jose	5058	sanjosca	43	107	2	1
6	85	San Jose	5058	sanjosca	43	108	2	1
6	85	San Jose	5058	sanjosca	43	110	3	1
6	85	San Jose	5058	sanjosca	43	111	4	1
6	85	San Jose	5058	sanjosca	43	112	5	1
6	85	San Jose	5058	sanjosca	43	113	8	1
6	85	San Jose	5058	sanjosca	43	301	8	1
6	85	San Jose	5058	sanjosca	43	302	8	1
6	85	San Jose	5058	sanjosca	43	303	6	1
6	85	San Jose	5058	sanjosca	43	304	6	1
6	85	San Jose	5058	sanjosca	43	305	7	1
6	85	San Jose	5058	sanjosca	43	306	7	1
6	85	San Jose	5058	sanjosca	43	307	6	1
6	85	San Jose	5058	sanjosca	43	308	5	1
6	85	San Jose	5058	sanjosca	43	309	5	1
6	85	San Jose	5058	sanjosca	43	310	5	1
6	85	San Jose	5058	sanjosca	43	311	4	1
6	85	San Jose	5058	sanjosca	43	312	4	1
6	85	San Jose	5058	sanjosca	43	313	4	1
6	85	San Jose	5058	sanjosca	43	401	4	1
6	85	San Jose	5058	sanjosca	43	402	3	1
6	85	San Jose	5058	sanjosca	43	403	3	1
6	85	San Jose	5058	sanjosca	43	404	2	1
6	85	San Jose	5058	sanjosca	43	405	2	1
6	85	San Jose	5058	sanjosca	43	406	4	1
6	85	San Jose	5058	sanjosca	43	407	1	1
6	85	San Jose	5058	sanjosca	43	408	1	1
6	85	San Jose	5058	sanjosca	43	409	2	1
6	85	San Jose	5058	sanjosca	43	410	2	1
6	85	San Jose	5058	sanjosca	43	411	2	1
6	85	San Jose	5058	sanjosca	43	412	2	1
6	85	San Jose	5058	sanjosca	43	413	2	1
6	85	San Jose	5058	sanjosca	43	414	2	1
6	85	San Jose	5058	sanjosca	43	415	1	1
6	85	San Jose	5058	sanjosca	43	417	1	1
6	85	San Jose	5094	mouvieca	42	108	4	2
6	85	San Jose	5094	mouvieca	41	201	1	2
6	85	San Jose	5094	mouvieca	42	201	4	2
6	85	San Jose	5094	mouvieca	42	202	3	2
6	85	San Jose	5094	mouvieca	41	202	1	2
6	85	San Jose	5094	mouvieca	42	203	3	2
6	85	San Jose	5094	mouvieca	42	204	2	2
6	85	San Jose	5094	mouvieca	42	205	3	2
6	85	San Jose	5094	mouvieca	42	301	3	2
6	85	San Jose	5094	mouvieca	42	302	3	2
6	85	San Jose	5094	mouvieca	42	303	4	2
6	85	San Jose	5094	mouvieca	42	304	3	2
6	85	San Jose	5094	mouvieca	42	305	3	2
6	85	San Jose	5094	mouvieca	42	306	3	2
6	85	San Jose	5094	mouvieca	42	307	2	2
6	85	San Jose	5094	mouvieca	42	308	2	2
6	85	San Jose	5094	mouvieca	42	309	1	2
6	85	San Jose	5094	mouvieca	42	310	2	2
6	85	San Jose	5094	mouvieca	42	311	1	2
6	85	San Jose	5102	losaltca	41	106	1	1
6	85	San Jose	5102	losaltca	41	107	1	1
6	85	San Jose	5102	losaltca	41	108	2	1
6	85	San Jose	5102	losaltca	41	109	1	1
6	85	San Jose	5102	losaltca	41	112	1	1
6	85	San Jose	5102	losaltca	41	113	2	1
6	85	San Jose	5102	losaltca	41	114	3	1
6	85	San Jose	5102	losaltca	41	115	3	1
6	85	San Jose	5102	losaltca	41	116	2	1
6	85	San Jose	5102	losaltca	41	117	1	1
6	85	San Jose	5102	losaltca	41	201	2	1
6	85	San Jose	5102	losaltca	41	203	3	1
6	85	San Jose	5102	losaltca	41	204	2	1
6	85	San Jose	5104	losaltca	41	101	1	1
6	85	San Jose	5104	losaltca	41	102	1	1
6	85	San Jose	5104	losaltca	41	103	1	1
6	85	San Jose	5104	losaltca	41	104	1	1
6	85	San Jose	5104	losaltca	41	201	1	1
6	85	San Jose	5104	losaltca	41	202	1	1
6	85	San Jose	5104	losaltca	41	304	1	1
6	85	San Jose	5104	losaltca	41	305	1	1
6	85	San Jose	5104	losaltca	41	306	1	1
6	85	San Jose	5104	losaltca	41	307	1	1
6	85	San Jose	5104	losaltca	41	308	1	1
6	85	San Jose	5104	losaltca	41	309	1	1
6	85	San Jose	5104	losaltca	41	310	1	1
6	85	San Jose	5105	losaltca	41	101	2	1
6	85	San Jose	5105	losaltca	74	102	3	1
6	85	San Jose	5105	losaltca	74	103	3	1
6	85	San Jose	5105	losaltca	74	104	4	1
6	85	San Jose	5105	losaltca	74	105	4	1
6	85	San Jose	5105	losaltca	74	106	4	1
6	85	San Jose	5105	losaltca	74	107	5	1
6	85	San Jose	5105	losaltca	74	108	5	1
6	85	San Jose	5105	losaltca	74	109	5	1
6	85	San Jose	5105	losaltca	74	201	6	1
6	85	San Jose	5105	losaltca	74	202	7	1
6	85	San Jose	5105	losaltca	74	203	7	1
6	85	San Jose	5105	losaltca	74	204	6	1
6	85	San Jose	5105	losaltca	74	205	8	1
6	85	San Jose	5105	losaltca	74	206	8	1
6	85	San Jose	5105	losaltca	74	401	2	1
6	85	San Jose	5105	losaltca	74	402	8	1
6	85	San Jose	5105	losaltca	74	403	8	1
6	85	San Jose	5105	losaltca	74	405	7	1
6	85	San Jose	5105	losaltca	74	406	3	1
6	85	San Jose	5105	losaltca	74	408	3	1
6	85	San Jose	5105	losaltca	74	410	1	1
6	85	San Jose	5105	losaltca	74	411	1	1
6	85	San Jose	5106	palaltca	74	101	1	1
6	85	San Jose	5106	palaltca	74	102	2	1
6	85	San Jose	5106	palaltca	74	103	2	1
6	85	San Jose	5106	palaltca	74	104	2	1
6	85	San Jose	5106	palaltca	74	105	2	1
6	85	San Jose	5106	palaltca	74	106	3	1
6	85	San Jose	5106	palaltca	74	107	4	1
6	85	San Jose	5106	palaltca	74	108	4	1
6	85	San Jose	5106	palaltca	74	109	4	1
6	85	San Jose	5106	palaltca	74	110	3	1
6	85	San Jose	5106	palaltca	74	111	3	1
6	85	San Jose	5106	palaltca	74	112	3	1
6	85	San Jose	5106	palaltca	74	113	3	1
6	85	San Jose	5106	palaltca	74	201	3	1
6	85	San Jose	5106	palaltca	74	202	5	1
6	85	San Jose	5106	palaltca	74	203	7	1
6	85	San Jose	5106	palaltca	74	204	5	1
6	85	San Jose	5106	palaltca	74	205	5	1
6	85	San Jose	5106	palaltca	74	206	7	1
6	85	San Jose	5106	palaltca	74	209	6	1
6	85	San Jose	5106	palaltca	74	210	5	1
6	85	San Jose	5106	palaltca	74	211	5	1
6	85	San Jose	5106	palaltca	74	212	5	1
6	85	San Jose	5106	palaltca	74	213	7	1
6	85	San Jose	5106	palaltca	74	214	8	1
6	85	San Jose	5106	palaltca	74	215	8	1
6	85	San Jose	5106	palaltca	74	216	8	1
6	85	San Jose	5106	palaltca	74	310	8	1
6	85	San Jose	5106	palaltca	74	311	8	1
6	85	San Jose	5106	palaltca	74	313	8	1
6	85	San Jose	509801	mouvieca	41	101	1	1
6	85	San Jose	509801	mouvieca	41	104	1	1
6	85	San Jose	509801	mouvieca	41	105	1	1
6	85	San Jose	509801	mouvieca	41	106	1	1
6	85	San Jose	509801	mouvieca	41	107	1	1
6	85	San Jose	509801	mouvieca	41	110	1	1
6	85	San Jose	509801	mouvieca	41	201	1	1
6	85	San Jose	509801	mouvieca	41	206	1	1
6	85	San Jose	509801	mouvieca	41	208	1	1
6	85	San Jose	509801	mouvieca	41	209	1	1
6	85	San Jose	509801	mouvieca	41	210	2	1
